"code_rencontre","club_recevant","coach_recevant","club_visiteur","coach_visiteur","temps","score_recevant","score_visiteur","action","Temps_Sec","score_final","temps_mort_equipe","but_1min_apres_temps_mort","action_equipe","statut_recevant","ecart_recevant","fichier"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","21:29",8,13,"Temps Mort d'Equipe Recevant ",1289,"33 - 33","","","r",-1,-5,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","22:22",8,14,"But JV N°5 LONGERINAS auguste ",1342,"33 - 33","","","v",-1,-6,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","22:31",9,14,"But JR N°45 ELDERAA seif mohamed ",1351,"33 - 33","","","r",-1,-5,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","23:27",10,14,"But JR N°9 KUSAN tomislav ",1407,"33 - 33","","","r",-1,-4,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","24:22",10,15,"But JV N°48 BALADI antoine ",1462,"33 - 33","","","v",-1,-5,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","24:36",11,15,"But JR N°8 OGANDO maxime ",1476,"33 - 33","","","r",-1,-4,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","26:20",11,15,"Temps Mort d'Equipe Visiteur ",1580,"33 - 33","","","v",-1,-4,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","26:46",11,16,"But 7m JV N°11 SCHRODER toke bjelke ",1606,"33 - 33","","","v",-1,-5,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","27:12",12,16,"But JR N°8 OGANDO maxime ",1632,"33 - 33","","","r",-1,-4,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","28:39",13,16,"But JR N°51 VARELA MONTEIRO jenilson ",1719,"33 - 33","","","r",-1,-3,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","31:32",13,17,"But JV N°5 LONGERINAS auguste",1892,"33 - 33","","","v",-1,-4,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","32:15",14,17,"But JR N°8 OGANDO maxime",1935,"33 - 33","","","r",-1,-3,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","33:04",15,17,"But JR N°51 VARELA MONTEIRO jenilson",1984,"33 - 33","","","r",-1,-2,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","33:32",15,18,"But JV N°21 CHATTI wael",2012,"33 - 33","","","v",-1,-3,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","34:32",16,18,"But JR N°51 VARELA MONTEIRO jenilson",2072,"33 - 33","","","r",-1,-2,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","35:31",17,18,"But JR N°8 OGANDO maxime",2131,"33 - 33","","","r",-1,-1,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","36:33",18,18,"But JR N°9 KUSAN tomislav",2193,"33 - 33","","","r",0,0,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","37:03",18,19,"But JV N°90 CARRERE imanol",2223,"33 - 33","","","v",-1,-1,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","37:51",18,20,"But JV N°24 BEAUCHEF mathis",2271,"33 - 33","","","v",-1,-2,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","38:08",18,21,"But JV N°21 CHATTI wael",2288,"33 - 33","","","v",-1,-3,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","38:59",19,21,"But 7m JR N°45 ELDERAA seif mohamed",2339,"33 - 33","","","r",-1,-2,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","39:31",19,22,"But JV N°11 SCHRODER toke bjelke",2371,"33 - 33","","","v",-1,-3,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","40:27",19,23,"But JV N°48 BALADI antoine",2427,"33 - 33","","","v",-1,-4,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","40:31",19,23,"Temps Mort d'Equipe Recevant",2431,"33 - 33","r","non","r",-1,-4,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","42:59",20,23,"But JR N°44 HRSTIC matej",2579,"33 - 33","","","r",-1,-3,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","43:29",20,24,"But JV N°8 GARCIA BARCELO arnau",2609,"33 - 33","","","v",-1,-4,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","43:45",21,24,"But JR N°97 PETIT timmy",2625,"33 - 33","","","r",-1,-3,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","44:53",21,25,"But JV N°24 BEAUCHEF mathis",2693,"33 - 33","","","v",-1,-4,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","45:23",22,25,"But JR N°51 VARELA MONTEIRO jenilson",2723,"33 - 33","","","r",-1,-3,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","45:55",22,26,"But JV N°5 LONGERINAS auguste",2755,"33 - 33","","","v",-1,-4,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","47:19",22,27,"But JV N°11 SCHRODER toke bjelke",2839,"33 - 33","","","v",-1,-5,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","49:30",23,27,"But JR N°44 HRSTIC matej",2970,"33 - 33","","","r",-1,-4,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","51:06",24,27,"But JR N°51 VARELA MONTEIRO jenilson",3066,"33 - 33","","","r",-1,-3,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","52:17",24,28,"But JV N°24 BEAUCHEF mathis",3137,"33 - 33","","","v",-1,-4,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","52:57",24,29,"But JV N°90 CARRERE imanol",3177,"33 - 33","","","v",-1,-5,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","53:18",25,29,"But 7m JR N°45 ELDERAA seif mohamed",3198,"33 - 33","","","r",-1,-4,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","54:25",26,29,"But 7m JR N°45 ELDERAA seif mohamed",3265,"33 - 33","","","r",-1,-3,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","55:10",27,29,"But 7m JR N°45 ELDERAA seif mohamed",3310,"33 - 33","","","r",-1,-2,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","55:46",27,30,"But JV N°5 LONGERINAS auguste",3346,"33 - 33","","","v",-1,-3,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","56:32",28,30,"But 7m JR N°45 ELDERAA seif mohamed",3392,"33 - 33","","","r",-1,-2,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","56:55",28,31,"But JV N°5 LONGERINAS auguste",3415,"33 - 33","","","v",-1,-3,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","57:02",29,31,"But JR N°9 KUSAN tomislav",3422,"33 - 33","","","r",-1,-2,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","57:22",29,32,"But JV N°90 CARRERE imanol",3442,"33 - 33","","","v",-1,-3,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","59:10",30,32,"But JR N°51 VARELA MONTEIRO jenilson",3550,"33 - 33","","","r",-1,-2,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","59:10",30,33,"But JV N°28 ALMEIDA DUQUEZNE ronaldo",3550,"33 - 33","","","v",-1,-3,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","59:29",31,33,"But JR N°25 AZKUE jon",3569,"33 - 33","","","r",-1,-2,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","59:44",32,33,"But JR N°45 ELDERAA seif mohamed",3584,"33 - 33","","","r",-1,-1,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","59:48",32,33,"Temps Mort d'Equipe Visiteur",3588,"33 - 33","v","non","v",-1,-1,"rencontre_D1H_2425_201.pdf"
"UAFQEUD","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","IVRY US HANDBALL","DINART didier","60:00",33,33,"But JR N°51 VARELA MONTEIRO jenilson",3600,"33 - 33","","","r",0,0,"rencontre_D1H_2425_201.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","00:32",1,0,"But JR N°15 HESHAM ahmed ",32,"38 - 32","","","r",1,1,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","03:27",1,1,"But JV N°27 ACQUEVILLO jean-jacques ",207,"38 - 32","","","v",0,0,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","03:35",2,1,"But JR N°28 PORTE valentin ",215,"38 - 32","","","r",1,1,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","03:39",3,1,"But JR N°15 HESHAM ahmed ",219,"38 - 32","","","r",1,2,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","04:12",3,2,"But JV N°48 ABDELHAK mohab ",252,"38 - 32","","","v",1,1,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","04:48",4,2,"But JR N°15 HESHAM ahmed ",288,"38 - 32","","","r",1,2,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","05:03",4,3,"But JV N°17 KAMTCHOP--BARIL hugo ",303,"38 - 32","","","v",1,1,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","05:14",5,3,"But 7m JR N°10 PELLAS lucas ",314,"38 - 32","","","r",1,2,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","06:04",5,4,"But JV N°27 ACQUEVILLO jean-jacques ",364,"38 - 32","","","v",1,1,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","06:13",6,4,"But JR N°28 PORTE valentin ",373,"38 - 32","","","r",1,2,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","07:32",6,5,"But JV N°10 KONRADSSON jesper ",452,"38 - 32","","","v",1,1,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","10:45",7,5,"But JR N°28 PORTE valentin ",645,"38 - 32","","","r",1,2,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","11:50",8,5,"But JR N°32 LENNE yanis ",710,"38 - 32","","","r",1,3,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","12:28",8,6,"But JV N°48 ABDELHAK mohab ",748,"38 - 32","","","v",1,2,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","12:31",9,6,"But JR N°19 LENNE arthur ",751,"38 - 32","","","r",1,3,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","13:01",9,7,"But JV N°27 ACQUEVILLO jean-jacques ",781,"38 - 32","","","v",1,2,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","13:11",10,7,"But JR N°28 PORTE valentin ",791,"38 - 32","","","r",1,3,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","13:42",10,8,"But JV N°48 ABDELHAK mohab ",822,"38 - 32","","","v",1,2,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","16:26",11,8,"But JR N°32 LENNE yanis ",986,"38 - 32","","","r",1,3,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","16:32",11,9,"But JV N°17 KAMTCHOP--BARIL hugo ",992,"38 - 32","","","v",1,2,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","17:14",12,9,"But JR N°32 LENNE yanis ",1034,"38 - 32","","","r",1,3,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","17:54",13,9,"But JR N°28 PORTE valentin ",1074,"38 - 32","","","r",1,4,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","18:44",13,10,"But JV N°48 ABDELHAK mohab ",1124,"38 - 32","","","v",1,3,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","20:03",14,10,"But 7m JR N°10 PELLAS lucas ",1203,"38 - 32","","","r",1,4,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","20:39",14,11,"But JV N°48 ABDELHAK mohab ",1239,"38 - 32","","","v",1,3,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","21:16",15,11,"But JR N°4 SIMONET diego ",1276,"38 - 32","","","r",1,4,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","22:43",16,11,"But JR N°93 NACINOVIC veron ",1363,"38 - 32","","","r",1,5,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","22:53",16,11,"Temps Mort d'Equipe Visiteur ",1373,"38 - 32","","","v",1,5,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","23:11",16,12,"But JV N°48 ABDELHAK mohab ",1391,"38 - 32","","","v",1,4,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","24:15",17,12,"But JR N°26 MONTE DOS SANTOS hugo bryan ",1455,"38 - 32","","","r",1,5,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","24:50",17,13,"But 7m JV N°13 VINCENT gueric ",1490,"38 - 32","","","v",1,4,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","25:36",18,13,"But JR N°93 NACINOVIC veron",1536,"38 - 32","","","r",1,5,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","26:22",18,14,"But JV N°8 GIBELIN yoann",1582,"38 - 32","","","v",1,4,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","26:41",18,14,"Temps Mort d'Equipe Recevant",1601,"38 - 32","r","oui","r",1,4,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","27:06",19,14,"But JR N°32 LENNE yanis",1626,"38 - 32","","","r",1,5,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","28:52",19,15,"But JV N°48 ABDELHAK mohab",1732,"38 - 32","","","v",1,4,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","29:02",20,15,"But JR N°4 SIMONET diego",1742,"38 - 32","","","r",1,5,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","29:52",20,16,"But JV N°41 KACZOR sebastian",1792,"38 - 32","","","v",1,4,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","30:00",21,16,"But JR N°4 SIMONET diego",1800,"38 - 32","","","r",1,5,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","30:54",22,16,"But 7m JR N°10 PELLAS lucas",1854,"38 - 32","","","r",1,6,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","31:31",22,17,"But 7m JV N°13 VINCENT gueric",1891,"38 - 32","","","v",1,5,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","32:45",22,18,"But JV N°3 PEYRE remi",1965,"38 - 32","","","v",1,4,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","33:46",23,18,"But JR N°22 KONAN karl",2026,"38 - 32","","","r",1,5,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","34:32",24,18,"But JR N°4 SIMONET diego",2072,"38 - 32","","","r",1,6,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","37:02",24,19,"But JV N°48 ABDELHAK mohab",2222,"38 - 32","","","v",1,5,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","37:47",25,19,"But JR N°93 NACINOVIC veron",2267,"38 - 32","","","r",1,6,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","39:26",26,19,"But JR N°28 PORTE valentin",2366,"38 - 32","","","r",1,7,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","39:27",26,19,"Temps Mort d'Equipe Visiteur",2367,"38 - 32","v","oui","v",1,7,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","39:44",26,20,"But JV N°24 TOBIE luc",2384,"38 - 32","","","v",1,6,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","39:51",27,20,"But JR N°15 HESHAM ahmed",2391,"38 - 32","","","r",1,7,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","40:12",27,21,"But JV N°13 VINCENT gueric",2412,"38 - 32","","","v",1,6,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","41:47",28,21,"But JR N°4 SIMONET diego",2507,"38 - 32","","","r",1,7,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","44:08",28,22,"But 7m JV N°13 VINCENT gueric",2648,"38 - 32","","","v",1,6,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","44:51",29,22,"But JR N°15 HESHAM ahmed",2691,"38 - 32","","","r",1,7,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","47:16",29,23,"But JV N°48 ABDELHAK mohab",2836,"38 - 32","","","v",1,6,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","47:57",30,23,"But JR N°2 KARLSSON sebastien",2877,"38 - 32","","","r",1,7,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","48:13",30,24,"But JV N°3 PEYRE remi",2893,"38 - 32","","","v",1,6,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","48:37",31,24,"But JR N°11 CIKUSA I JELICIC djordje",2917,"38 - 32","","","r",1,7,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","49:26",31,25,"But JV N°48 ABDELHAK mohab",2966,"38 - 32","","","v",1,6,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","51:55",31,26,"But JV N°27 ACQUEVILLO jean-jacques",3115,"38 - 32","","","v",1,5,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","52:31",31,27,"But JV N°3 PEYRE remi",3151,"38 - 32","","","v",1,4,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","52:31",31,27,"Temps Mort d'Equipe Recevant",3151,"38 - 32","r","oui","r",1,4,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","52:54",32,27,"But JR N°26 MONTE DOS SANTOS hugo bryan",3174,"38 - 32","","","r",1,5,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","53:32",32,28,"But JV N°27 ACQUEVILLO jean-jacques",3212,"38 - 32","","","v",1,4,"rencontre_D1H_2425_202.pdf"
"UAFJKLH","MONTPELLIER HANDBALL","MATHE erick","NIMES USAM GARD","DEGOUY david","54:22",33,28,"But 7m JR N°10 PELLAS lucas",3262,"38 - 32","","","r",1,5,"rencontre_D1H_2425_202.pdf"
